clarity,price,cut_Fair,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_D,color_E,color_F,color_G,color_H,color_I,color_J,carat,depth,table,x,y,z
4,2900,0,0,0,1,0,1,0,0,0,0,0,0,-0.1718287650264149,0.6740991742354836,0.2538288656694686,-0.053718929607738865,-0.08352623417211563,0.009597782521690664
2,5261,0,0,1,0,0,0,0,0,0,0,1,0,0.8833819807497364,0.10532119962317568,-0.6512615515716718,1.0084573587880585,0.9517654289862749,1.0020023624961836
1,4949,0,0,0,1,0,1,0,0,0,0,0,0,0.5668187570168912,0.4608074337558662,1.611464491531179,0.6871267169204222,0.6446873933037017,0.7287315361263953
3,900,0,0,1,0,0,0,1,0,0,0,0,0,-1.015997361647336,0.1764184464497148,-1.1038067601922419,-1.2140795807964244,-1.2153281371164582,-1.198546923534213
4,605,0,0,1,0,0,0,0,0,1,0,0,0,-1.058205791478382,0.3897101869293271,-0.6512615515716718,-1.2944122412633334,-1.2504227697658952,-1.241694948750495
2,4785,0,0,0,0,1,0,0,0,0,1,0,0,0.5457145421013682,0.7451964210620177,0.2538288656694686,0.6514233122684625,0.6534610514660607,0.7574968862705842
3,776,0,0,1,0,0,0,0,1,0,0,0,0,-1.058205791478382,-0.10797054085643662,-0.1987163429511016,-1.2676346877743634,-1.2855174024153322,-1.2848429739667777
1,13498,0,0,1,0,0,0,0,0,1,0,0,0,2.550614959076055,0.8873909147150959,-0.6512615515716718,1.9992268378799365,1.8905468523587143,2.0950856679753342
2,748,0,0,1,0,0,0,0,1,0,0,0,0,-0.9526847169007668,0.4608074337558662,-1.1038067601922419,-1.0623401110255963,-1.074949606518711,-1.0259548226690838
2,2732,0,1,0,0,0,0,0,0,0,1,0,0,0.2080471034529997,1.4561688893273987,-0.6512615515716718,0.29438926574886737,0.2410991178351757,0.45546070975660763
1,2028,0,0,0,1,0,0,0,0,0,1,0,0,-0.19293297994193795,0.4608074337558662,-0.6512615515716718,-0.035867227281758673,-0.09229989233447547,-0.004784892550403123
4,12996,0,0,1,0,0,0,0,0,0,0,1,0,1.8963842966948417,0.10532119962317568,-1.1038067601922419,1.70467374950127,1.7326210054362474,1.7355187911729821
1,5889,0,0,0,1,0,0,0,1,0,0,0,0,0.9255904105807825,-0.2501650345095148,0.2538288656694686,1.0709383169289879,1.01318103612279,1.0163850375682775
3,869,0,0,0,1,0,0,0,1,0,0,0,0,-0.9315805019852438,-2.311985192479119,0.2538288656694686,-0.9373781947437374,-0.96089205040804,-1.1697815733900248
2,5952,0,0,0,0,1,1,0,0,0,0,0,0,0.5246103271858451,-1.743207217866816,0.7063740742900388,0.7942369308763009,0.8289342147132458,0.5849047854054549
2,4964,0,0,1,0,0,0,0,0,0,1,0,0,0.5879229719324143,0.7451964210620177,-0.1987163429511016,0.7228301215723817,0.6710083677907789,0.8006449114868656
2,5292,0,0,0,1,0,0,0,1,0,0,0,0,0.41908925260822993,0.6030019274089444,1.158919282910609,0.5175355448236146,0.48676154638123476,0.5849047854054549
2,4890,0,0,0,1,0,0,0,0,0,1,0,0,0.503506112270322,-1.6010127242137377,0.2538288656694686,0.7496076750613516,0.811386898388527,0.5705221103333605
1,14341,0,0,0,0,1,0,0,0,0,1,0,0,4.006805788247145,0.958488161541635,-0.6512615515716718,2.7668500378970666,2.662628770646327,2.900515472012603
3,6814,0,0,1,0,0,0,0,1,0,0,0,0,0.503506112270322,0.24751569327625392,-0.1987163429511016,0.7049784192464023,0.6446873933037017,0.7143488610543015
3,811,0,0,0,1,0,0,1,0,0,0,0,0,-0.9104762870697208,-1.032234749601435,0.2538288656694686,-0.9909333017216772,-0.952118392245681,-1.0691028478853664
5,3056,0,0,1,0,0,0,1,0,0,0,0,0,-0.40397512909716815,-0.6767485154687445,-0.6512615515716718,-0.21438425054155663,-0.24145208109458255,-0.2924383939922852
6,552,0,0,1,0,0,0,0,0,0,0,1,0,-1.058205791478382,0.24751569327625392,-0.6512615515716718,-1.2854863901003437,-1.2416491116035362,-1.241694948750495
7,957,0,0,0,0,1,0,1,0,0,0,0,0,-1.058205791478382,0.034223952796636564,-1.5563519688128122,-1.249782985448384,-1.2065544789540992,-1.2273122736784012
7,814,0,0,1,0,0,0,0,0,0,1,0,0,-1.015997361647336,0.318612940102793,-1.5563519688128122,-1.2230054319594141,-1.1714598463046622,-1.1697815733900248
4,9557,0,0,0,1,0,0,0,0,0,0,1,0,1.5165084282154273,-0.46345677498912713,0.2538288656694686,1.5172308750784824,1.4343166279160333,1.4190999395869124
4,402,0,0,0,0,1,0,0,1,0,0,0,0,-1.2059352958870433,-1.3877209837341256,-0.1987163429511016,-1.5175585203380806,-1.4785378819872361,-1.6156445006249418
2,5315,0,0,0,1,0,0,0,0,0,1,0,0,0.6512356166789834,0.7451964210620177,1.611464491531179,0.7942369308763009,0.714876658602575,0.8581756117752419
1,683,0,0,1,0,0,0,1,0,0,0,0,0,-0.8260594274076287,-1.3877209837341256,-1.1038067601922419,-0.8302679807878595,-0.7152296218619818,-0.9108934220923308
2,5197,0,0,0,1,0,0,0,1,0,0,0,0,0.41908925260822993,-0.7478457622952785,1.158919282910609,0.5532389494755742,0.5744981280048277,0.4698433848287021
5,677,0,0,1,0,0,0,0,0,1,0,0,0,-1.0371015765628588,0.24751569327625392,-1.5563519688128122,-1.2230054319594141,-1.189007162629381,-1.1841642484621187
3,10581,0,0,0,1,0,0,0,0,0,0,0,1,2.0863222309345493,0.5319046805824054,1.158919282910609,1.8028581122941585,1.7063000309491703,1.8505801917497349
5,620,0,0,0,0,1,0,0,0,0,0,1,0,-0.9526847169007668,-0.32126228133605395,-0.6512615515716718,-1.0891176645145664,-1.0574022901939921,-1.0978681980295546
5,1181,0,0,0,1,0,1,0,0,0,0,0,0,-0.8260594274076287,0.318612940102793,0.2538288656694686,-0.8391938319508492,-0.84683449429737,-0.8102146965876724
6,1017,0,0,1,0,0,0,0,0,0,1,0,0,-0.8471636423231517,-0.2501650345095148,-0.1987163429511016,-0.8927489389287881,-0.8205135198102929,-0.8821280719481427
3,5205,0,0,0,1,0,0,0,0,0,1,0,0,0.5457145421013682,-0.6767485154687445,0.7063740742900388,0.7228301215723817,0.7324239749272938,0.6424354856938314
2,2804,0,0,1,0,0,1,0,0,0,0,0,0,-0.21403719485746098,-0.5345540218156662,0.7063740742900388,-0.053718929607738865,-0.03965794336031957,-0.10546361805506155
5,605,0,0,0,0,1,0,0,0,0,1,0,0,-1.058205791478382,0.8873909147150959,-0.6512615515716718,-1.3479673482412724,-1.2855174024153322,-1.241694948750495
5,754,0,0,0,0,1,0,0,0,0,0,0,1,-0.8260594274076287,0.958488161541635,1.158919282910609,-0.9552298970697176,-0.908250101433885,-0.8389800467318607
1,964,0,0,0,1,0,0,0,0,0,1,0,0,-0.6150172782523984,-1.2455264900810472,2.0640097001517494,-0.5000114877572334,-0.5222091422900779,-0.6376225957225432
3,767,0,0,0,1,0,0,1,0,0,0,0,0,-0.9526847169007668,-1.8143044646933502,0.2538288656694686,-1.0266367063736368,-0.978439366732759,-1.1697815733900248
3,6586,0,0,1,0,0,0,0,0,1,0,0,0,0.5246103271858451,0.034223952796636564,-0.1987163429511016,0.7049784192464023,0.6446873933037017,0.6855835109101127
2,12224,0,0,0,0,1,0,1,0,0,0,0,0,1.4954042132999044,-1.032234749601435,0.2538288656694686,1.508305023915492,1.5132795513772663,1.361569239298536
3,2803,0,0,0,1,0,0,0,0,1,0,0,0,-0.19293297994193795,-1.3166237369075864,1.158919282910609,0.062317135511129614,0.021757663776194612,-0.10546361805506155
1,5373,0,0,0,1,0,0,0,0,0,1,0,0,0.9044861956652595,-0.392359528162588,-0.1987163429511016,1.0263090611140377,0.9780864034733529,0.958854337279901
4,949,0,0,0,1,0,0,0,0,0,0,0,1,-0.9526847169007668,0.4608074337558662,0.2538288656694686,-0.06264478077072856,-0.09229989233447547,-0.019167567622497547
5,7177,0,0,0,0,1,0,0,0,1,0,0,0,0.41908925260822993,0.8873909147150959,-0.6512615515716718,0.5621648006385639,0.5744981280048277,0.6855835109101127
3,2214,0,0,0,1,0,1,0,0,0,0,0,0,-0.4250793440126912,-1.5299154773871988,0.7063740742900388,-0.18760669705258676,-0.24145208109458255,-0.3787344444248499
7,1127,1,0,0,0,0,0,0,0,1,0,0,0,-0.8682678572386747,-3.3073466480506513,1.611464491531179,-0.8124162784618792,-0.7590979126737778,-1.1122508731016483
3,952,0,0,0,0,1,1,0,0,0,0,0,0,-0.8471636423231517,1.2428771488477863,-1.1038067601922419,-0.9373781947437374,-0.952118392245681,-0.8245973716597662
3,5028,0,0,0,1,0,0,0,0,0,1,0,0,0.44019346752375293,-0.32126228133605395,0.2538288656694686,0.6424974611054728,0.6534610514660607,0.6136701355496431
2,945,0,0,0,1,0,0,1,0,0,0,0,0,-0.8471636423231517,-0.6056512686422054,-0.6512615515716718,-0.8391938319508492,-0.8643818106220889,-0.9108934220923308
6,903,0,0,1,0,0,0,0,0,0,1,0,0,-0.8893720721541978,-0.392359528162588,-0.1987163429511016,-0.973081599395697,-0.943344734083322,-0.9971894725248955
5,1221,0,0,1,0,0,0,0,1,0,0,0,0,-0.8049552124921057,-0.8189430091218177,-0.1987163429511016,-0.7945645761358998,-0.811739861647933,-0.8821280719481427
4,1094,0,0,1,0,0,1,0,0,0,0,0,0,-0.9315805019852438,-0.6767485154687445,-0.1987163429511016,-1.0266367063736368,-0.987213024895118,-1.0691028478853664
4,2251,0,0,1,0,0,1,0,0,0,0,0,0,-0.5306004185903062,-0.32126228133605395,-0.6512615515716718,-0.410752976127334,-0.37305695352997076,-0.4218824696411319
2,4276,0,1,0,0,0,0,0,1,0,0,0,0,0.44019346752375293,1.669460629807011,1.158919282910609,0.4193511820307256,0.36393033210820563,0.6136701355496431
3,8040,0,0,1,0,0,0,0,0,1,0,0,0,0.8411735509186904,0.4608074337558662,-1.2395703227784118,0.9370505494841392,0.9693127453109931,1.0163850375682775
2,941,0,0,0,1,0,0,0,0,0,0,1,0,-0.7416425677455365,0.318612940102793,0.2538288656694686,-0.7588611714839403,-0.776645228998496,-0.7383013212272023
4,1061,0,0,1,0,0,0,0,0,0,1,0,0,-0.8260594274076287,0.10532119962317568,-0.6512615515716718,-0.8570455342768285,-0.8731554687844479,-0.8533627218039544
2,1354,0,0,1,0,0,0,0,0,0,1,0,0,-0.6150172782523984,-0.0368732940298975,-1.1038067601922419,-0.5535665947351723,-0.5134354841277188,-0.5369438702178847
3,1453,0,0,1,0,0,0,0,0,0,1,0,0,-0.5517046335058292,-0.17906778768297574,-1.1038067601922419,-0.4375305296163039,-0.4081515861794078,-0.4362651447132257
5,2334,0,0,1,0,0,0,0,1,0,0,0,0,-0.5517046335058292,0.3897101869293271,-1.692115531398982,-0.4643080831052738,-0.4256989025041267,-0.4074997945690381
6,8637,0,0,1,0,0,0,0,0,1,0,0,0,0.503506112270322,0.318612940102793,-1.1038067601922419,0.660349163431453,0.6710083677907789,0.7143488610543015
5,684,0,0,0,0,1,0,0,0,1,0,0,0,-1.058205791478382,-0.10797054085643662,1.158919282910609,-1.3390414970782827,-1.294291060577692,-1.3279909991830596
6,1413,0,0,0,0,1,0,0,0,1,0,0,0,-0.7205383528300134,-0.0368732940298975,1.158919282910609,-0.7142319156689901,-0.6713613310501849,-0.6951532960109196
5,1187,0,0,0,0,1,0,1,0,0,0,0,0,-0.8260594274076287,0.7451964210620177,-1.5563519688128122,-0.9106006412547684,-0.8556081524597298,-0.8102146965876724
4,373,0,0,0,0,1,0,0,1,0,0,0,0,-1.1848310809715201,0.5319046805824054,-1.1038067601922419,-1.6068170319679795,-1.5575008054484687,-1.543731125264471
3,625,0,0,0,1,0,0,0,1,0,0,0,0,-1.0371015765628588,0.4608074337558662,0.2538288656694686,-1.276560538937354,-1.232875453441177,-1.2129295986063067
1,588,0,1,0,0,0,0,1,0,0,0,0,0,-0.9526847169007668,1.5983633829804769,-1.1038067601922419,-1.1158952180035353,-1.1363652136552251,-0.9828067974528018
3,672,0,0,0,1,0,0,0,0,1,0,0,0,-1.015997361647336,-1.1744292432545083,1.611464491531179,-1.1605244738184848,-1.1714598463046622,-1.2704602988946831
5,1103,0,0,1,0,0,0,0,0,1,0,0,0,-0.8049552124921057,-0.7478457622952785,-1.1038067601922419,-0.7588611714839403,-0.776645228998496,-0.8389800467318607
4,1924,0,0,1,0,0,1,0,0,0,0,0,0,-0.5094962036747831,-0.0368732940298975,-0.6512615515716718,-0.3929012738013546,-0.3642832953676117,-0.3787344444248499
2,452,0,0,1,0,0,1,0,0,0,0,0,0,-1.1637268660559972,-0.17906778768297574,-1.1038067601922419,-1.4729292645231313,-1.408348616688362,-1.4718177499040006
1,2167,1,0,0,0,0,1,0,0,0,0,0,0,0.08142181395986142,1.9538496171131674,1.158919282910609,0.1605014983040187,0.08317327091270957,0.35478198425194923
3,781,0,0,1,0,0,0,0,1,0,0,0,0,-1.015997361647336,-0.2501650345095148,-1.1038067601922419,-1.1783761761444649,-1.1451388718175841,-1.1841642484621187
3,5116,0,0,1,0,0,0,0,0,0,0,1,0,0.5457145421013682,-0.2501650345095148,-1.1038067601922419,0.7585335262243413,0.7587449494143718,0.7287315361263953
2,3689,0,1,0,0,0,1,0,0,0,0,0,0,0.2080471034529997,1.669460629807011,-0.6512615515716718,0.29438926574886737,0.25864643415989463,0.48422605990079587
2,17999,0,0,0,1,0,0,0,0,0,1,0,0,3.2681582662038386,0.6030019274089444,1.158919282910609,2.3919642890514914,2.3116824441519586,2.4690352198497805
1,2451,0,0,0,1,0,0,0,0,1,0,0,0,-0.0029950457022305294,-0.2501650345095148,-0.6512615515716718,0.22298245644494818,0.1884571688610206,0.18218988338681993
3,1683,0,0,1,0,0,0,0,1,0,0,0,0,-0.5728088484213523,0.3897101869293271,-1.1038067601922419,-0.4821597854312532,-0.5046618259653597,-0.4506478197853201
3,2584,0,0,0,0,1,0,0,0,0,0,1,0,-0.06630769044879967,-1.103331996427969,0.7063740742900388,0.1337239448150488,0.19723082702337966,0.038363132665878874
0,4098,0,0,1,0,0,0,0,0,0,1,0,0,0.9044861956652595,0.034223952796636564,-0.6512615515716718,1.044160763440018,0.9693127453109931,1.0163850375682775
2,5166,0,0,1,0,0,0,0,0,1,0,0,0,0.44019346752375293,0.318612940102793,-1.1038067601922419,0.6246457587794935,0.6271400769789828,0.6712008358380189
3,2429,0,0,1,0,0,0,0,0,0,1,0,0,-0.21403719485746098,0.4608074337558662,0.2538288656694686,-0.06264478077072856,-0.030884285197960513,0.009597782521690664
3,723,0,0,1,0,0,0,1,0,0,0,0,0,-0.9948931467318128,0.24751569327625392,-0.1987163429511016,-1.1873020273074546,-1.1451388718175841,-1.1410162232458365
6,816,0,0,0,1,0,0,0,0,1,0,0,0,-1.0371015765628588,-0.392359528162588,0.7063740742900388,-1.2676346877743634,-1.232875453441177,-1.2848429739667777
5,2502,0,1,0,0,0,0,1,0,0,0,0,0,-0.5517046335058292,-1.1744292432545083,1.611464491531179,-0.3929012738013546,-0.3204150045558156,-0.47941316992950833
1,2246,1,0,0,0,0,0,0,0,1,0,0,0,-0.0029950457022305294,-0.392359528162588,0.2538288656694686,0.19620490295597828,0.16213619437394264,0.13904185817053794
6,995,0,0,1,0,0,0,0,0,0,1,0,0,-0.9737889318162898,0.1764184464497148,-1.5563519688128122,-1.124821069166525,-1.127591555492866,-1.1122508731016483
5,2652,0,0,1,0,0,0,0,1,0,0,0,0,-0.4250793440126912,0.3897101869293271,-0.6512615515716718,-0.3304203156604251,-0.2940940300687377,-0.26367304384809703
3,13298,0,0,0,1,0,0,0,0,0,1,0,0,1.8963842966948417,0.4608074337558662,-0.1987163429511016,1.6600444936863201,1.5746951585137812,1.6923707659566996
5,668,0,0,0,0,1,0,0,0,0,1,0,0,-0.9315805019852438,-0.32126228133605395,-1.1038067601922419,-1.0355625575366265,-0.9696657085703999,-1.054720172813272
3,544,0,0,0,1,0,0,0,0,1,0,0,0,-1.0371015765628588,-0.0368732940298975,0.7063740742900388,-1.276560538937354,-1.232875453441177,-1.2560776238225895
4,7445,0,0,0,0,1,0,0,0,0,1,0,0,0.8622777658342134,0.6030019274089444,0.2538288656694686,0.8656437401802201,0.8815761636874009,0.958854337279901
7,918,0,0,1,0,0,0,0,0,1,0,0,0,-1.015997361647336,-0.0368732940298975,-1.5563519688128122,-1.2051537296334347,-1.162686188142303,-1.1841642484621187
2,5028,0,0,1,0,0,1,0,0,0,0,0,0,0.35577660786166077,0.7451964210620177,-0.6512615515716718,0.44612873551969545,0.48676154638123476,0.5705221103333605
1,1269,0,0,0,1,0,0,1,0,0,0,0,0,-0.5306004185903062,-1.4588182305606596,0.2538288656694686,-0.3661237203123847,-0.3467359790428936,-0.5081785200736966
3,8907,0,0,0,0,1,0,0,1,0,0,0,0,0.9255904105807825,-0.6056512686422054,1.158919282910609,1.0887900192549673,1.0395020106098671,0.9876196874240899
1,435,0,0,1,0,0,0,1,0,0,0,0,0,-1.0371015765628588,-1.1744292432545083,-0.1987163429511016,-1.1873020273074546,-1.1451388718175841,-1.2704602988946831
1,4791,0,0,0,0,1,0,0,0,0,0,1,0,0.8622777658342134,-1.3166237369075864,0.2538288656694686,1.044160763440018,1.048275668772227,0.872558286847337
4,3001,0,1,0,0,0,1,0,0,0,0,0,0,-0.21403719485746098,1.3139743956743255,1.158919282910609,-0.11619988774866756,-0.1975837902827865,-0.004784892550403123
1,4712,0,1,0,0,0,0,1,0,0,0,0,0,0.461297682439276,1.0295854083681741,-0.6512615515716718,0.5621648006385639,0.5832717861671868,0.7143488610543015
2,8110,0,0,1,0,0,0,0,0,0,1,0,0,0.9677988404118286,-0.10797054085643662,-0.6512615515716718,1.0173832099510483,1.0395020106098671,1.0307677126403711
6,650,0,0,1,0,0,0,0,0,0,1,0,0,-1.058205791478382,0.3897101869293271,-0.1987163429511016,-1.330115645915293,-1.2855174024153322,-1.2848429739667777
2,1441,0,0,1,0,0,0,0,0,1,0,0,0,-0.4883919887592603,0.318612940102793,-1.1038067601922419,-0.3661237203123847,-0.3467359790428936,-0.32120374413647346
3,5781,0,0,0,1,0,0,0,1,0,0,0,0,0.7567566912565982,-0.8900402559483568,0.7063740742900388,0.9995315076250687,0.925444454499197,0.8437929367031481
4,1453,0,0,1,0,0,0,0,0,0,0,1,0,-0.5517046335058292,0.958488161541635,-1.1038067601922419,-0.5000114877572334,-0.4607935351535637,-0.39311711949694367
2,1320,0,0,0,0,1,0,0,1,0,0,0,0,-0.5728088484213523,-0.17906778768297574,0.7063740742900388,-0.5267890412462025,-0.48711450964064085,-0.5225611951457904
2,4265,0,1,0,0,0,1,0,0,0,0,0,0,0.22915131836852273,2.0249468639397015,0.2538288656694686,0.24976000993391728,0.3288356994587686,0.5417567601891723
2,5766,0,1,0,0,0,0,1,0,0,0,0,0,0.503506112270322,1.4561688893273987,0.2538288656694686,0.6424974611054728,0.5657244698424678,0.8006449114868656
5,2816,0,0,0,0,1,0,0,0,0,0,1,0,-0.04520347553327662,-0.2501650345095148,-0.6512615515716718,0.151575647141029,0.17968351069866154,0.13904185817053794
3,1131,0,0,1,0,0,0,0,0,0,0,1,0,-0.6150172782523984,0.24751569327625392,-1.5563519688128122,-0.5535665947351723,-0.5134354841277188,-0.5081785200736966
3,6828,0,1,0,0,0,0,0,1,0,0,0,0,0.5668187570168912,-2.9518604139179607,1.158919282910609,0.9727539541360989,0.9166707963368379,0.5417567601891723
2,3037,0,0,1,0,0,0,1,0,0,0,0,0,-0.1718287650264149,0.318612940102793,0.2538288656694686,-0.01801552495577927,0.0042103474514764965,0.038363132665878874
2,5292,0,0,0,1,0,0,0,1,0,0,0,0,0.41908925260822993,-0.10797054085643662,1.611464491531179,0.5621648006385639,0.48676154638123476,0.512991410044984
7,1063,0,0,1,0,0,0,0,0,0,0,0,1,-0.8471636423231517,0.6030019274089444,-0.6512615515716718,-0.8838230877657984,-0.908250101433885,-0.8389800467318607
2,6019,0,0,0,0,1,0,0,0,0,1,0,0,0.8411735509186904,-0.5345540218156662,0.2538288656694686,0.9816798052990886,1.030728352447508,0.9444716622078072
4,1449,0,0,1,0,0,0,0,0,0,1,0,0,-0.6361214931679214,-0.8900402559483568,-0.1987163429511016,-0.5267890412462025,-0.48711450964064085,-0.5944745705062612
2,17434,0,0,0,0,1,0,0,0,0,1,0,0,2.550614959076055,0.318612940102793,1.158919282910609,2.061707796020866,1.9782834339823065,2.0807029929032406
2,660,0,0,1,0,0,0,0,1,0,0,0,0,-0.8893720721541978,-0.46345677498912713,-0.1987163429511016,-0.9284523435807477,-0.8994764432715259,-0.9540414473086135
5,9803,0,0,0,0,1,0,0,0,1,0,0,0,0.9044861956652595,0.1764184464497148,0.2538288656694686,0.919198847158159,0.9429917708239158,0.958854337279901
7,2332,0,0,0,0,1,0,0,0,0,0,1,0,-0.319558269435076,-0.5345540218156662,-1.1038067601922419,-0.08049648309670797,-0.013336968873241617,-0.10546361805506155
3,631,0,0,0,0,1,0,1,0,0,0,0,0,-0.9315805019852438,-1.3166237369075864,-1.1038067601922419,-0.9641557482327073,-0.925797417758603,-1.0691028478853664
3,5001,0,0,0,1,0,1,0,0,0,0,0,0,0.2080471034529997,0.6030019274089444,0.7063740742900388,0.35687022388979606,0.37270399027056467,0.44107803468451384
1,2253,0,0,1,0,0,0,0,1,0,0,0,0,-0.08741190536432271,-0.10797054085643662,-0.1987163429511016,0.151575647141029,0.09194692907506863,0.11027650802634972
3,2616,0,0,0,1,0,0,0,0,0,0,1,0,-0.0029950457022305294,0.8162936678885567,1.611464491531179,0.08909468900009951,0.021757663776194612,0.15342453324263172
3,945,0,0,0,1,0,0,0,1,0,0,0,0,-0.8049552124921057,0.10532119962317568,0.2538288656694686,-0.8391938319508492,-0.8643818106220889,-0.8389800467318607
3,526,0,0,1,0,0,0,0,0,1,0,0,0,-1.058205791478382,0.5319046805824054,-2.0088971774333824,-1.3122639435893135,-1.267970086090614,-1.241694948750495
6,878,0,0,0,1,0,0,0,0,0,1,0,0,-1.058205791478382,0.8873909147150959,0.2538288656694686,-1.330115645915293,-1.338159351389488,-1.2560776238225895
4,513,0,0,0,1,0,0,1,0,0,0,0,0,-1.2059352958870433,0.034223952796636564,1.158919282910609,-1.5978911808049896,-1.6101427544226243,-1.6012618255528472
3,9821,0,1,0,0,0,0,0,0,0,1,0,0,1.4954042132999044,1.5983633829804769,0.7063740742900388,1.2940845960037353,1.320259071805363,1.548544015235759
4,1031,0,0,1,0,0,0,0,1,0,0,0,0,-0.8049552124921057,-0.5345540218156662,-0.1987163429511016,-0.8034904272988895,-0.7678715708361369,-0.8389800467318607
3,605,0,0,1,0,0,0,0,1,0,0,0,0,-1.058205791478382,0.1764184464497148,-1.1038067601922419,-1.276560538937354,-1.2416491116035362,-1.241694948750495
1,6088,0,0,0,0,1,0,0,0,0,1,0,0,1.1577367746515361,0.318612940102793,-0.6512615515716718,1.1423451262329063,1.1535595667205372,1.2033598135055006
3,11470,0,0,0,1,0,0,0,0,0,1,0,0,1.6220295027930425,-0.5345540218156662,0.7063740742900388,1.5707859820564214,1.5746951585137812,1.5053959900194764
3,1675,0,0,1,0,0,0,1,0,0,0,0,0,-0.6150172782523984,0.10532119962317568,-1.1038067601922419,-0.5714182970611525,-0.5309828004524377,-0.5369438702178847
6,11503,0,0,1,0,0,0,0,0,1,0,0,0,0.9255904105807825,0.24751569327625392,-0.6512615515716718,0.9995315076250687,1.021954694285149,1.05953306278456
4,3005,0,0,1,0,0,0,0,0,0,0,1,0,-0.1718287650264149,-0.961137502774896,-0.6512615515716718,0.05339128434813992,0.10072058723742847,-0.03355024269459134
5,8467,0,0,0,1,0,0,0,0,0,0,1,0,1.2632578492291509,0.1764184464497148,0.2538288656694686,1.3208621494927042,1.24129614834413,1.3184212140822533
5,1263,0,0,1,0,0,1,0,0,0,0,0,0,-0.8471636423231517,0.318612940102793,-1.1038067601922419,-0.9106006412547684,-0.881929126946807,-0.8677453968760489
3,6981,0,0,1,0,0,0,0,0,1,0,0,0,0.48240189735479905,-0.32126228133605395,-0.1987163429511016,0.6871267169204222,0.6973293422778568,0.6568181607659251
2,1136,0,1,0,0,0,0,1,0,0,0,0,0,-0.6361214931679214,2.6648220853785487,-0.6512615515716718,-0.7499353203209498,-0.6625876728878258,-0.4362651447132257
4,10602,0,0,0,0,1,0,0,0,0,0,1,0,1.5376126431309505,0.7451964210620177,-1.1038067601922419,1.4368982146115727,1.4518639442407522,1.562926690307853
2,11976,0,0,0,1,0,1,0,0,0,0,0,0,1.6220295027930425,0.318612940102793,0.7063740742900388,1.454749916937553,1.4957322350525482,1.5341613401636653
1,4021,0,0,1,0,0,0,0,0,1,0,0,0,0.5668187570168912,-0.46345677498912713,-0.1987163429511016,0.7763852285503214,0.7938395820638088,0.7287315361263953
2,516,0,0,1,0,0,0,1,0,0,0,0,0,-1.015997361647336,-0.10797054085643662,-1.5563519688128122,-1.1783761761444649,-1.1363652136552251,-1.1697815733900248
1,3350,0,0,0,0,1,0,0,0,1,0,0,0,0.2080471034529997,1.2428771488477863,-0.1987163429511016,0.31224096807484675,0.3376093576211277,0.48422605990079587
5,687,0,0,1,0,0,0,0,0,1,0,0,0,-1.0371015765628588,0.034223952796636564,-1.5563519688128122,-1.2319312831224039,-1.19778082079174,-1.2129295986063067
4,3327,0,0,1,0,0,0,1,0,0,0,0,0,-0.15072455011089184,0.7451964210620177,-0.1987163429511016,0.008762028533190622,0.030531321938554446,0.11027650802634972
2,1737,0,0,1,0,0,0,0,0,1,0,0,0,-0.34066248435059904,-0.10797054085643662,-1.1038067601922419,-0.16975499472660735,-0.13616818314627155,-0.16299431834343797
2,1821,0,1,0,0,0,1,0,0,0,0,0,0,-0.44618355892821426,1.3850716425008647,-0.6512615515716718,-0.34827201798640534,-0.37305695352997076,-0.2061423435597206
6,10498,0,0,0,0,1,0,1,0,0,0,0,0,0.44019346752375293,1.0295854083681741,-1.5563519688128122,0.5978682052905235,0.49553520454359384,0.6855835109101127
4,1721,0,0,1,0,0,0,0,0,1,0,0,0,-0.5728088484213523,0.10532119962317568,-0.6512615515716718,-0.49108563659424287,-0.4695671933159227,-0.4650304948574139
3,702,0,0,1,0,0,0,1,0,0,0,0,0,-1.015997361647336,0.6740991742354836,-1.1038067601922419,-1.2319312831224039,-1.19778082079174,-1.1553988983179304
7,984,0,0,1,0,0,0,0,0,1,0,0,0,-0.9948931467318128,0.24751569327625392,-0.6512615515716718,-1.1873020273074546,-1.1451388718175841,-1.1410162232458365
1,1270,0,0,1,0,0,0,0,1,0,0,0,0,-0.40397512909716815,-0.5345540218156662,-0.6512615515716718,-0.23223595286753604,-0.18881013212042666,-0.26367304384809703
4,729,0,0,0,1,0,0,0,0,0,0,1,0,-0.9315805019852438,-1.032234749601435,1.158919282910609,-0.9820074505586875,-1.022307657544555,-1.0978681980295546
5,789,0,0,1,0,0,0,1,0,0,0,0,0,-1.058205791478382,-0.0368732940298975,-1.1038067601922419,-1.3033380924263231,-1.259196427928255,-1.2848429739667777
3,6204,0,0,0,0,1,0,0,1,0,0,0,0,0.44019346752375293,-1.8143044646933502,1.158919282910609,0.6424974611054728,0.6710083677907789,0.42669535961241944
3,6019,0,0,0,0,1,0,0,0,1,0,0,0,0.44019346752375293,0.4608074337558662,0.2538288656694686,0.6067940564535133,0.5744981280048277,0.6568181607659251
6,622,0,0,1,0,0,0,1,0,0,0,0,0,-1.121518436224951,0.3897101869293271,-0.6512615515716718,-1.4193741575451915,-1.382027642201284,-1.3711390243993422
3,875,0,0,1,0,0,0,1,0,0,0,0,0,-0.8682678572386747,-0.6767485154687445,-0.1987163429511016,-0.9016747900917779,-0.8731554687844479,-0.9540414473086135
